,VoterID,result of attempt
3597,1175852834.0,Not Home
3598,1199449536.0,Not Home
3599,1112367745.0,Not Home
3600,1196173222.0,Not Home
3601,2191897361.0,Not Home
3602,1203012111.0,Canvassed
3603,1178935249.0,Not Home
3604,1112399855.0,Not Home
3605,2172420768.0,Not Home
3606,2000833643.0,Not Home
3607,2166272196.0,Not Home
3608,1112397520.0,Not Home
3609,2142465191.0,Not Home
3610,1220504544.0,Not Home
3611,2155976773.0,Not Home
3612,1167985738.0,Not Home
3613,2191770826.0,Not Home
3614,1200825824.0,Canvassed
3615,2156536367.0,Canvassed
3616,2174317825.0,Canvassed
3617,2134861574.0,Canvassed
3618,2140439434.0,Not Home
3619,2186667000.0,Not Home
3620,2190269491.0,Not Home
3621,2186241687.0,Not Home
3622,2190847811.0,Not Home
3623,2189191696.0,Not Home
3624,2185086656.0,Not Home
3625,2180292753.0,Not Home
3626,2192373546.0,Not Home
3627,2186697645.0,Not Home
3628,1172027355.0,Not Home
3629,1199091111.0,Moved
3630,1112422654.0,Not Home
3631,2000713902.0,Not Home
3632,1068777182.0,Not Home
3633,1112413598.0,Not Home
3634,2152579627.0,Canvassed
3635,1170320599.0,Not Home
3636,2191273024.0,Not Home
3637,2183882492.0,Not Home
3638,2164424835.0,Not Home
3639,2144423864.0,Moved
3640,2126492334.0,Not Home
3641,1201256597.0,Not Home
3642,2153023436.0,Not Home
3643,1185764067.0,Not Home
3644,1184259230.0,Not Home
3645,2171779102.0,Not Home
3646,2164338035.0,Not Home
3647,2175901966.0,Not Home
3648,1184968110.0,Not Home
3649,1112430684.0,Not Home
3650,2122950369.0,Not Home
3651,2124105690.0,Not Home
3652,2159731802.0,Not Home
3653,2175789244.0,Not Home
3654,2124744504.0,Not Home
3655,1180830706.0,Canvassed
3656,1153565557.0,Not Home
3657,2190569691.0,Not Home
3658,1112348810.0,Not Home
3659,1186612782.0,Canvassed
3660,1185158816.0,Not Home
3661,1160739187.0,Not Home
3662,2188492751.0,Canvassed
3663,2176776293.0,Not Home
3664,2190568031.0,Not Home
3665,1176239568.0,Canvassed
3666,2130603393.0,Not Home
3667,2178335358.0,Not Home
3668,1186612782.0,Moved
3669,1220267743.0,Canvassed
3670,2142817792.0,Not Home
3671,1161010876.0,Refused
3672,1178275245.0,Not Home
3673,2142818995.0,Moved
3674,2122814787.0,Refused
3675,1222054727.0,Not Home
3676,1180944303.0,Canvassed
3677,2186345148.0,Moved
3678,2185765553.0,Canvassed
3679,2175217278.0,Canvassed
3680,2125878650.0,Not Home
3681,1173412926.0,Not Home
3682,1167909126.0,Not Home
3683,1112416995.0,Not Home
3684,2167982508.0,Not Home
3685,2186179776.0,Not Home
3686,1213435130.0,Not Home
3687,2130211680.0,Not Home
3688,1112357291.0,Not Home
3689,2136305070.0,Not Home
3690,1176237646.0,Not Home
3691,2137204818.0,Not Home
3692,1112406408.0,Not Home
3693,1169311871.0,Not Home
3694,1183242369.0,Not Home
3695,1203400517.0,Not Home
3696,2188454128.0,Moved
3697,2109988218.0,Not Home
3698,2192560837.0,Refused
3699,1187996890.0,Refused
3700,1183448092.0,Moved
3701,2133014466.0,Canvassed
3702,2146880037.0,Not Home
3703,2173461150.0,Not Home
3704,2158202277.0,Not Home
3705,1112414346.0,Not Home
3706,1160179443.0,Canvassed
3707,2140030115.0,Not Home
3708,1160481411.0,Not Home
3709,1112389751.0,Not Home
3710,2158873751.0,Not Home
3711,2190022299.0,Not Home
3712,1194136455.0,Not Home
3713,2140027225.0,Not Home
3714,2131507817.0,Not Home
3715,1099595704.0,Canvassed
3716,2187242440.0,Not Home
3717,1112397667.0,Not Home
3718,2167130083.0,Not Home
3719,2136709961.0,Not Home
3720,2121480000.0,Not Home
3721,2142761497.0,Not Home
3722,1220052210.0,Not Home
3723,2160516051.0,Not Home
3724,1163953371.0,Not Home
3725,1198507418.0,Not Home
3726,2003174115.0,Canvassed
3727,1207233864.0,Not Home
3728,2184040596.0,Not Home
3729,1112393511.0,Not Home
3730,1112401017.0,Not Home
3731,1160204296.0,Not Home
3732,1160478322.0,Not Home
3733,1112424498.0,Canvassed
3734,2180332978.0,Not Home
3735,2185248354.0,Not Home
3736,1112344192.0,Not Home
3737,1112382329.0,Canvassed
3738,2146065482.0,Canvassed
3739,1170659577.0,Not Home
3740,1112376433.0,Not Home
3741,1112407831.0,Not Home
3742,1209728136.0,Canvassed
3743,,Moved
3744,2185992523.0,Not Home
3745,1112400253.0,Not Home
3746,1208577854.0,Not Home
3747,2149448244.0,Not Home
3748,2186580237.0,Refused
3749,2121090515.0,Not Home
3750,1112393319.0,Not Home
3751,1167344216.0,Not Home
3752,2145312281.0,Canvassed
3753,2150553705.0,Not Home
3754,2135421529.0,Not Home
3755,1112424422.0,Not Home
3756,2136761961.0,Refused
3757,2132600213.0,Canvassed
3758,1168996618.0,Moved
3759,2180319288.0,Not Home
3760,2154837311.0,Not Home
3761,2158451399.0,Not Home
3762,1112408373.0,Not Home
3763,1167600091.0,Not Home
3764,2156760673.0,Not Home
3765,2186344229.0,Not Home
3766,1216334592.0,Not Home
3767,2140933222.0,Canvassed
3768,2142470944.0,Not Home
3769,1213129312.0,Not Home
3770,2133431225.0,Not Home
3771,1184279451.0,Canvassed
3772,1162019536.0,Not Home
3773,2190795173.0,Not Home
3774,1191775934.0,Canvassed
3775,2190614696.0,Not Home
3776,2130378961.0,Not Home
3777,2145846109.0,Canvassed
3778,2126268620.0,Not Home
3779,1161186753.0,Refused
3780,2150088421.0,Not Home
3781,1164238969.0,Canvassed
3782,1119195145.0,Not Home
3783,2178815821.0,Not Home
3784,2138743068.0,Not Home
3785,2153958709.0,Not Home
3786,1119228989.0,Canvassed
3787,1198150852.0,Not Home
3788,2161760846.0,Not Home
3789,1158272279.0,Not Home
3790,1187782729.0,Not Home
3791,1151229089.0,Not Home
3792,1119187133.0,Not Home
3793,1120276252.0,Canvassed
3794,1165173911.0,Not Home
3795,1176353411.0,Not Home
3796,1119270320.0,Not Home
3797,2173621140.0,Not Home
3798,2178754624.0,Not Home
3799,2136623541.0,Not Home
3800,1155900525.0,Not Home
3801,1196786814.0,Not Home
3802,1110675681.0,Canvassed
3803,2144383825.0,Not Home
3804,1119162322.0,Not Home
3805,1161570656.0,Not Home
3806,1161371116.0,Not Home
3807,1119269846.0,Not Home
3808,2156537651.0,Not Home
3809,2156537740.0,Not Home
3810,1119170584.0,Not Home
3811,2185681343.0,Not Home
3812,1170956796.0,Not Home
3813,2135789173.0,Canvassed
3814,1211183566.0,Canvassed
3815,1210825006.0,Not Home
3816,2137912904.0,Canvassed
3817,2167661501.0,Not Home
3818,2178529199.0,Not Home
3819,2164690638.0,Not Home
3820,2153959605.0,Not Home
3821,2146342915.0,Not Home
3822,2165197577.0,Not Home
3823,1163593367.0,Not Home
3824,2177806507.0,Not Home
3825,1119270396.0,Not Home
3826,2185547069.0,Canvassed
3827,1206168533.0,Canvassed
3828,1119195412.0,Not Home
3829,2189511529.0,Not Home
3830,1201353846.0,Not Home
3831,1119153664.0,Not Home
3832,2161299695.0,Not Home
3833,2167360989.0,Not Home
3834,1119145566.0,Not Home
3835,2128581623.0,Not Home
3836,2173819719.0,Not Home
3837,2173482085.0,Canvassed
3838,1174718965.0,Not Home
3839,2174325901.0,Not Home
3840,2136520857.0,Not Home
3841,2179362219.0,Canvassed
3842,2158839736.0,Not Home
3843,1119253816.0,Not Home
3844,2174329070.0,Not Home
3845,2168554614.0,Not Home
3846,1119270019.0,Not Home
3847,1173323371.0,Not Home
3848,1197435806.0,Canvassed
3849,2184914501.0,Canvassed
3850,2131033567.0,Not Home
3851,2192668131.0,Not Home
3852,2190990275.0,Canvassed
3853,2177328494.0,Not Home
3854,2164253530.0,Not Home
3855,1119737410.0,Not Home
3856,2157301873.0,Not Home
3857,,Not Home
3858,1213012969.0,Not Home
3859,2168244819.0,Not Home
3860,2139062929.0,Not Home
3861,1149114975.0,Not Home
3862,2176200419.0,Not Home
3863,2190056827.0,Not Home
3864,1164869828.0,Not Home
3865,1119220375.0,Not Home
3866,1222007031.0,Not Home
3867,1111825416.0,Not Home
3868,1177343984.0,Canvassed
3869,1211009499.0,Not Home
3870,2003517202.0,Canvassed
3871,1119153968.0,Canvassed
3872,2166651163.0,Not Home
3873,2173783546.0,Not Home
3874,2154511066.0,Canvassed
3875,2175237878.0,Canvassed
3876,2163005010.0,Not Home
3877,2130604230.0,Not Home
3878,2163441001.0,Not Home
3879,1119270331.0,Not Home
3880,1152024976.0,Not Home
3881,2179488478.0,Not Home
3882,2180219715.0,Canvassed
3883,2169855630.0,Not Home
3884,,Not Home
3885,2188895992.0,Not Home
3886,2165700481.0,Not Home
3887,1111808332.0,Not Home
3888,2163010359.0,Not Home
3889,1111800291.0,Not Home
3890,2188904129.0,Not Home
3891,2160604335.0,Not Home
3892,2177942277.0,Not Home
3893,1119195726.0,Not Home
3894,2177866236.0,Not Home
3895,1111833541.0,Not Home
3896,1111917171.0,Not Home
3897,1162645632.0,Not Home
3898,2164053968.0,Not Home
3899,1119171021.0,Not Home
3900,1111883412.0,Not Home
3901,1179668588.0,Not Home
3902,2001311529.0,Not Home
3903,2161126247.0,Canvassed
3904,1219695788.0,Not Home
3905,1199596963.0,Canvassed
3906,2135100048.0,Canvassed
3907,2159043500.0,Canvassed
3908,1200800154.0,Not Home
3909,2185419178.0,Not Home
3910,2191771012.0,Not Home
3911,2194031146.0,Not Home
3912,2191816042.0,Not Home
3913,2177339797.0,Not Home
3914,1141985407.0,Not Home
3915,1214357802.0,Not Home
3916,2169295127.0,Not Home
3917,2153033370.0,Not Home
3918,2175267294.0,Not Home
3919,1119154507.0,Not Home
3920,2163935086.0,Not Home
3921,2157416445.0,Moved
3922,1119261745.0,Not Home
3923,2178154210.0,Refused
3924,2122826909.0,Not Home
3925,1181037023.0,Canvassed
3926,1111875211.0,Canvassed
3927,1119170407.0,Canvassed
3928,1119050655.0,Not Home
3929,1119178813.0,Not Home
3930,1119162063.0,Not Home
3931,1119162572.0,Canvassed
3932,1119195828.0,Not Home
3933,1119253726.0,Not Home
3934,2169295278.0,Not Home
3935,1119154728.0,Not Home
3936,1119220040.0,Not Home
3937,2191283514.0,Refused
3938,2165325821.0,Not Home
3939,1119236822.0,Not Home
3940,1146038502.0,Not Home
3941,2002920557.0,Canvassed
3942,1182779595.0,Not Home
3943,2139397538.0,Not Home
3944,1119145550.0,Not Home
3945,1119146145.0,Not Home
3946,1119245673.0,Not Home
3947,2139835472.0,Not Home
3948,1114243510.0,Not Home
3949,2155356622.0,Canvassed
3950,2180450496.0,Not Home
3951,1216641662.0,Not Home
3952,2149455729.0,Canvassed
3953,1170204913.0,Canvassed
3954,1119244977.0,Not Home
3955,2136214534.0,Not Home
3956,2164401590.0,Not Home
3957,2002284705.0,Not Home
3958,2179488114.0,Not Home
3959,2185514694.0,Not Home
3960,1055019678.0,Not Home
3961,2001090304.0,Not Home
3962,2177430687.0,Not Home
3963,1110595524.0,Not Home
3964,1119145787.0,Not Home
3965,1119253289.0,Not Home
3966,2133271018.0,Canvassed
3967,2143334635.0,Not Home
3968,1119162351.0,Not Home
3969,1119051026.0,Not Home
3970,2163063018.0,Not Home
3971,2157726750.0,Not Home
3972,2147085249.0,Not Home
3973,1189631900.0,Not Home
3974,2158757907.0,Canvassed
3975,2119998301.0,Not Home
3976,1114816048.0,Canvassed
3977,2159331668.0,Not Home
3978,2168834058.0,Canvassed
3979,2156476576.0,Not Home
3980,1215547911.0,Not Home
3981,1186832230.0,Not Home
3982,2157416318.0,Not Home
3983,1176406757.0,Not Home
3984,1173646330.0,Not Home
3985,1119253892.0,Canvassed
3986,1119154467.0,Not Home
3987,1122010658.0,Not Home
3988,1119162796.0,Not Home
3989,2149586375.0,Not Home
3990,2147848962.0,Not Home
3991,1119270035.0,Not Home
3992,1177792927.0,Not Home
3993,1119245192.0,Canvassed
3994,1153863089.0,Not Home
3995,2123419557.0,Not Home
3996,1106620490.0,Inaccessible
3997,1208020650.0,Not Home
3998,2124537610.0,Refused
3999,1212582335.0,Not Home
4000,1119179567.0,Refused
4001,2187102663.0,Not Home
4002,2186126050.0,Not Home
4003,1217076424.0,Not Home
4004,1189628049.0,Not Home
4005,1169629424.0,Not Home
4006,2159657137.0,Canvassed
4007,1053868893.0,Canvassed
4008,2155571523.0,Not Home
4009,2141449277.0,Not Home
4010,2185516399.0,Not Home
4011,2136492697.0,Not Home
4012,1119171452.0,Not Home
4013,2157878169.0,Not Home
4014,1119163033.0,Canvassed
4015,2147756768.0,Not Home
4016,2186594229.0,Not Home
4017,1170411172.0,Not Home
4018,2192312287.0,Not Home
4019,2168557947.0,Inaccessible
4020,2169363029.0,Not Home
4021,1177652250.0,Not Home
4022,2144381316.0,Not Home
4023,1212889890.0,Canvassed
4024,1142188203.0,Not Home
4025,2141405687.0,Not Home
4026,1200719760.0,Not Home
4027,2156539413.0,Not Home
4028,2158840508.0,Not Home
4029,2187157516.0,Not Home
4030,2152632857.0,Not Home
4031,2140175778.0,Canvassed
4032,2125663058.0,Canvassed
4033,1220490403.0,Canvassed
4034,1152085954.0,Not Home
4035,2135859470.0,Not Home
4036,2158242408.0,Not Home
4037,1119162945.0,Not Home
4038,2191855444.0,Not Home
4039,1215848571.0,Inaccessible
4040,2146000428.0,Not Home
4041,1221876281.0,Not Home
4042,2172392056.0,Not Home
4043,2177337172.0,Not Home
4044,1179293546.0,Not Home
4045,1119058614.0,Not Home
4046,2145649103.0,Canvassed
4047,1119058565.0,Not Home
4048,1186821063.0,Not Home
4049,2155817389.0,Not Home
4050,2141361716.0,Canvassed
4051,1119220671.0,Not Home
4052,1119253682.0,Not Home
4053,1119228763.0,Not Home
4054,2179261658.0,Canvassed
4055,2121986057.0,Not Home
4056,2155198400.0,Not Home
4057,2142189563.0,Not Home
4058,2184911357.0,Not Home
4059,1190839206.0,Not Home
4060,2180549467.0,Not Home
4061,1178512451.0,Not Home
4062,2003178129.0,Not Home
4063,2126620412.0,Canvassed
4064,2136984008.0,Canvassed
4065,2159906117.0,Canvassed
4066,2141148125.0,Moved
4067,1212892020.0,Moved
4068,2184991423.0,Not Home
4069,2145257545.0,Not Home
4070,2184892539.0,Not Home
4071,1201255549.0,Not Home
4072,2134152635.0,Refused
4073,1149541629.0,Canvassed
4074,2161302010.0,Not Home
4075,1105733695.0,Moved
4076,2191473242.0,Moved
4077,1116820936.0,Not Home
4078,1116753243.0,Not Home
4079,1104719305.0,Canvassed
4080,2158792774.0,Not Home
4081,1218344599.0,Not Home
4082,1117925700.0,Not Home
4083,2147275736.0,Not Home
4084,2155886154.0,Canvassed
4085,1197978854.0,Not Home
4086,1192874993.0,Not Home
4087,1155996712.0,Not Home
4088,2188926472.0,Not Home
4089,2159092235.0,Not Home
4090,2153296665.0,Not Home
4091,2178397247.0,Canvassed
4092,2123394359.0,Canvassed
4093,2180636595.0,Not Home
4094,2154962709.0,Not Home
4095,1177377033.0,Not Home
4096,1210696206.0,Not Home
4097,2140028313.0,Not Home
4098,1106896780.0,Not Home
4099,1119179941.0,Not Home
4100,2155148377.0,Not Home
4101,2139884010.0,Not Home
4102,2164265534.0,Not Home
4103,2147886089.0,Not Home
4104,2149463080.0,Not Home
4105,2163935876.0,Not Home
4106,2134905260.0,Canvassed
4107,2163026607.0,Not Home
4108,2157381837.0,Not Home
4109,2131498841.0,Not Home
4110,1119179113.0,Not Home
4111,2133733258.0,Not Home
4112,1203656482.0,Not Home
4113,2192134100.0,Canvassed
4114,1117119675.0,Canvassed
4115,2124279092.0,Canvassed
4116,2143300555.0,Canvassed
4117,1213879747.0,Canvassed
4118,2152982518.0,Canvassed
4119,1111874830.0,Not Home
4120,2125184936.0,Not Home
4121,2162179387.0,Not Home
4122,2162253095.0,Not Home
4123,2191573763.0,Not Home
4124,1210802597.0,Not Home
4125,2126152271.0,Refused
4126,1189834527.0,Not Home
4127,2193735877.0,Refused
4128,2188887469.0,Not Home
4129,2152008895.0,Not Home
4130,1111838794.0,Not Home
4131,1111863606.0,Not Home
4132,2156619779.0,Not Home
4133,1111830088.0,Not Home
4134,2142830481.0,Not Home
4135,1111884295.0,Not Home
4136,1111867505.0,Not Home
4137,2159657205.0,Not Home
4138,2159127390.0,Not Home
4139,1209727599.0,Not Home
4140,2171997208.0,Not Home
4141,2185763692.0,Not Home
4142,1114474902.0,Not Home
4143,1111850898.0,Not Home
4144,2149456891.0,Not Home
4145,2179291337.0,Not Home
4146,2123993075.0,Not Home
4147,2166233408.0,Not Home
4148,,Not Home
4149,2144585984.0,Not Home
4150,1189632588.0,Not Home
4151,1217396697.0,Not Home
4152,2127479065.0,Not Home
4153,1103040589.0,Not Home
4154,2193584238.0,Not Home
4155,1169524011.0,Not Home
4156,2149113787.0,Not Home
4157,2140304940.0,Not Home
4158,2139795080.0,Not Home
4159,1110660209.0,Canvassed
4160,2158100643.0,Moved
4161,1110660348.0,Canvassed
4162,1221354778.0,Not Home
4163,2155976870.0,Not Home
4164,1111850138.0,Not Home
4165,1164493109.0,Not Home
4166,2161807717.0,Not Home
4167,2183722241.0,Other Language
4168,1199872495.0,Not Home
4169,2177836954.0,Not Home
4170,2176067095.0,Not Home
4171,2179591225.0,Not Home
4172,1073909159.0,Inaccessible
4173,1111816763.0,Refused
4174,2179214375.0,Not Home
4175,1111900112.0,Refused
4176,2190725633.0,Not Home
4177,2003510010.0,Not Home
4178,2159330757.0,Canvassed
4179,1095487851.0,Not Home
4180,1216438224.0,Not Home
4181,2125040938.0,Not Home
4182,1111808500.0,Not Home
4183,2180571562.0,Not Home
4184,1103065587.0,Moved
4185,2190611345.0,Not Home
4186,2149116382.0,Not Home
4187,2141548394.0,Not Home
4188,2156102765.0,Not Home
4189,2173497136.0,Not Home
4190,1180204835.0,Not Home
4191,1216500283.0,Not Home
4192,1152214313.0,Not Home
4193,2150058440.0,Not Home
4194,1198782097.0,Not Home
4195,1193067530.0,Not Home
4196,1152945860.0,Not Home
4197,2153052768.0,Not Home
4198,2134291658.0,Not Home
4199,1107665750.0,Not Home
4200,1108126687.0,Canvassed
4201,1221811995.0,Canvassed
4202,1116384385.0,Not Home
4203,1144439602.0,Not Home
4204,1208726941.0,Not Home
4205,2180573160.0,Not Home
4206,1110571630.0,Not Home
4207,2189685166.0,Not Home
4208,1119058520.0,Not Home
4209,1219727823.0,Not Home
4210,2151354473.0,Not Home
4211,1120390694.0,Not Home
4212,1111866906.0,Not Home
4213,1072597236.0,Not Home
4214,1173014100.0,Canvassed
4215,1110249966.0,Not Home
4216,1189243896.0,Refused
4217,1196179036.0,Inaccessible
4218,2156643058.0,Not Home
4219,2174489685.0,Not Home
4220,2119723947.0,Not Home
4221,2136918268.0,Not Home
4222,2154856919.0,Inaccessible
4223,2156058546.0,Not Home
4224,2152560455.0,Moved
4225,2188895182.0,Not Home
4226,2184452078.0,Not Home
4227,1172485447.0,Not Home
4228,2179878898.0,Refused
4229,2153252069.0,Not Home
4230,2175484135.0,Moved
4231,1119163274.0,Moved
4232,2136984229.0,Not Home
4233,1119145760.0,Not Home
4234,1212328217.0,Not Home
4235,1111917504.0,Not Home
4236,1119269851.0,Not Home
4237,1119229806.0,Not Home
4238,2185516659.0,Not Home
4239,1111917464.0,Not Home
4240,2154249013.0,Not Home
4241,1107690425.0,Not Home
4242,1111608001.0,Not Home
4243,1112088188.0,Not Home
4244,1110651891.0,Canvassed
4245,2185815386.0,Not Home
4246,1111891999.0,Not Home
4247,1110629213.0,Canvassed
4248,1221280143.0,Not Home
4249,1108045610.0,Not Home
4250,2177889734.0,Not Home
4251,1212626250.0,Not Home
4252,1119154825.0,Not Home
4253,1119246041.0,Not Home
4254,1103033281.0,Canvassed
4255,1111859088.0,Not Home
4256,2178235683.0,Not Home
4257,1141867221.0,Not Home
4258,1154618197.0,Not Home
4259,2154746687.0,Not Home
4260,1207618238.0,Not Home
4261,2190961668.0,Not Home
4262,1119171861.0,Not Home
4263,2124474216.0,Not Home
4264,2146424619.0,Not Home
4265,1119171738.0,Not Home
4266,2164483381.0,Not Home
4267,2128985452.0,Not Home
4268,2179427384.0,Not Home
4269,2160166743.0,Not Home
4270,1103130205.0,Not Home
4271,2192872837.0,Not Home
4272,2183970773.0,Not Home
4273,2150295606.0,Not Home
4274,2186672481.0,Not Home
4275,2131674469.0,Not Home
4276,2142920135.0,Canvassed
4277,2160881642.0,Not Home
4278,2001617827.0,Not Home
4279,2163193505.0,Canvassed
4280,2179628536.0,Canvassed
4281,2167064842.0,Canvassed
4282,1167873852.0,Not Home
4283,1216741700.0,Not Home
4284,2175238569.0,Not Home
4285,2160602030.0,Canvassed
4286,2131688260.0,Not Home
4287,2164549652.0,Not Home
4288,2173496987.0,Not Home
4289,2191895984.0,Not Home
4290,2184343833.0,Not Home
4291,1214146260.0,Not Home
4292,1163671207.0,Not Home
4293,2171941908.0,Not Home
4294,2164338897.0,Not Home
4295,2158520630.0,Not Home
4296,2136268209.0,Not Home
4297,2187674799.0,Not Home
4298,1119229868.0,Not Home
4299,2175478544.0,Not Home
4300,2126151538.0,Not Home
4301,2141586799.0,Not Home
4302,1111833310.0,Not Home
4303,2158284128.0,Not Home
4304,1119221376.0,Not Home
4305,2137488242.0,Not Home
4306,2150275657.0,Not Home
4307,2152387641.0,Not Home
4308,1199985066.0,Moved
4309,1170957032.0,Not Home
4310,2188895475.0,Not Home
4311,2128196854.0,Not Home
4312,2191442132.0,Not Home
4313,1175527942.0,Not Home
4314,2149017357.0,Not Home
4315,2191855849.0,Not Home
4316,1185601916.0,Not Home
4317,2188467160.0,Not Home
4318,2188922933.0,Not Home
4319,1153593969.0,Not Home
4320,2187538314.0,Not Home
4321,2147757167.0,Not Home
4322,1103024967.0,Canvassed
4323,2164147846.0,Not Home
4324,2144704951.0,Not Home
4325,2191967685.0,Not Home
4326,1111817101.0,Not Home
4327,1200294085.0,Not Home
4328,2137623938.0,Not Home
4329,1161564819.0,Not Home
4330,1103105778.0,Not Home
4331,2167015254.0,Not Home
4332,1159719633.0,Not Home
4333,2156056858.0,Not Home
4334,1159719633.0,Not Home
4335,1148968640.0,Not Home
4336,2156056858.0,Not Home
4337,1148968640.0,Not Home
4338,1103089970.0,Not Home
4339,1165052909.0,Not Home
4340,2139066915.0,Not Home
4341,2186672434.0,Not Home
4342,2155025584.0,Not Home
4343,1103049542.0,Not Home
4344,1220712046.0,Not Home
4345,2109985373.0,Not Home
4346,2176210596.0,Not Home
4347,2174277525.0,Not Home
4348,2157007311.0,Not Home
4349,2178064889.0,Not Home
4350,2120452727.0,Not Home
4351,1106962870.0,Not Home
4352,1159389039.0,Not Home
4353,2160360477.0,Not Home
4354,1165025196.0,Not Home
4355,1106962870.0,Not Home
4356,1111825981.0,Not Home
4357,1145547960.0,Not Home
4358,1214033002.0,Not Home
4359,2184210190.0,Not Home
4360,,Not Home
4361,2156734487.0,Canvassed
4362,1103106248.0,Not Home
4363,2192747128.0,Not Home
4364,1103131062.0,Not Home
4365,1103113984.0,Not Home
4366,2139234552.0,Not Home
4367,1167399953.0,Not Home
4368,1220809474.0,Not Home
4369,1173990513.0,Not Home
4370,2145999724.0,Not Home
4371,2137996741.0,Moved
4372,1203158450.0,Moved
4373,1208876846.0,Moved
4374,1119137063.0,Not Home
4375,1103123130.0,Moved
4376,2157627777.0,Refused
4377,2127228418.0,Not Home
4378,2127167882.0,Not Home
4379,1103130504.0,Canvassed
4380,2171120646.0,Moved
4381,1197437357.0,Canvassed
4382,2145130029.0,Not Home
4383,1103081301.0,Canvassed
4384,,Not Home
4385,2167066121.0,Not Home
4386,2109978199.0,Not Home
4387,2194022599.0,Not Home
4388,1103082345.0,Moved
4389,1205859879.0,Moved
4390,1105705477.0,Not Home
4391,1193468839.0,Not Home
4392,2173080039.0,Moved
4393,1103032343.0,Not Home
4394,1103154645.0,Not Home
4395,2135576971.0,Not Home
4396,2150276279.0,Not Home
4397,1189627331.0,Not Home
4398,2193109374.0,Not Home
4399,1103848819.0,Not Home
4400,2131927206.0,Not Home
4401,1119228818.0,Not Home
4402,1119245185.0,Not Home
4403,1213442273.0,Not Home
4404,2140211184.0,Not Home
4405,2139831631.0,Not Home
4406,1197847820.0,Not Home
4407,2179044412.0,Not Home
4408,1203985732.0,Not Home
4409,2159455753.0,Not Home
4410,1103081567.0,Not Home
4411,1118310965.0,Not Home
4412,1111842548.0,Not Home
4413,1119154480.0,Not Home
4414,2157648035.0,Not Home
4415,2123887284.0,Not Home
4416,1151210647.0,Not Home
4417,2129641277.0,Not Home
4418,2185765199.0,Not Home
4419,1111834053.0,Not Home
4420,2121048499.0,Not Home
4421,1110299055.0,Not Home
4422,2184818692.0,Not Home
4423,2158755551.0,Not Home
4424,1111842201.0,Not Home
4425,2155955474.0,Not Home
4426,1214482510.0,Not Home
4427,1181790750.0,Not Home
4428,2167841860.0,Not Home
4429,1111892835.0,Not Home
4430,1189249298.0,Not Home
4431,1179179498.0,Not Home
4432,1149674507.0,Not Home
4433,2150978553.0,Not Home
4434,1111892729.0,Not Home
4435,1183944179.0,Not Home
4436,1177111482.0,Moved
4437,1111875796.0,Canvassed
4438,1111859280.0,Canvassed
4439,1111926457.0,Canvassed
4440,1111825877.0,Canvassed
4441,1111917656.0,Canvassed
4442,2192769725.0,Refused
4443,2171181955.0,Refused
4444,1181042589.0,Refused
4445,1185371162.0,Canvassed
4446,2152982212.0,Canvassed
4447,2119525789.0,Canvassed
4448,2188894697.0,Canvassed
4449,2156896291.0,Moved
4450,2151266665.0,Moved
4451,2154910159.0,Canvassed
4452,1217401649.0,Canvassed
4453,1197747794.0,Canvassed
4454,1197305134.0,Canvassed
4455,2144888583.0,Canvassed
4456,2188895260.0,Canvassed
4457,1111826017.0,Refused
4458,2003258417.0,Not Home
4459,1160200177.0,Not Home
4460,2169295330.0,Not Home
4461,1111908246.0,Not Home
4462,2176126983.0,Not Home
4463,2154022041.0,Not Home
4464,1119237181.0,Not Home
4465,1110667724.0,Not Home
4466,2185155178.0,Not Home
4467,2179820217.0,Not Home
4468,1119261541.0,Not Home
4469,1189631755.0,Not Home
4470,2167759125.0,Not Home
4471,2128586847.0,Not Home
4472,2189630919.0,Not Home
4473,2178815602.0,Not Home
4474,1119229230.0,Not Home
4475,2194642428.0,Not Home
4476,1179706262.0,Not Home
4477,1119178930.0,Not Home
4478,1209406017.0,Not Home
4479,1170957391.0,Canvassed
4480,2134507326.0,Not Home
4481,2131214530.0,Not Home
4482,2141204933.0,Not Home
4483,1111842553.0,Not Home
4484,1170957336.0,Not Home
4485,2194404663.0,Not Home
4486,1111825601.0,Not Home
4487,2192605964.0,Not Home
4488,1169463003.0,Not Home
4489,2194026513.0,Not Home
4490,1111834325.0,Not Home
4491,1211329348.0,Canvassed
4492,2154751764.0,Not Home
4493,1119245687.0,Not Home
4494,2109988481.0,Not Home
4495,1211433792.0,Not Home
4496,,Refused
4497,2179460491.0,Not Home
4498,2188892228.0,Not Home
4499,1111917775.0,Refused
4500,1119137028.0,Not Home
4501,2146885652.0,Canvassed
4502,1154073388.0,Not Home
4503,2168841112.0,Not Home
4504,1203238129.0,Not Home
4505,1119195567.0,Not Home
4506,2136453541.0,Not Home
4507,1216917540.0,Not Home
4508,2178209611.0,Not Home
4509,2125345547.0,Not Home
4510,2140662984.0,Inaccessible
4511,1111859019.0,Not Home
4512,1111875442.0,Not Home
4513,1111850833.0,Not Home
4514,2136744287.0,Canvassed
4515,1163570010.0,Not Home
4516,1111842645.0,Not Home
4517,2175425907.0,Not Home
4518,2000694236.0,Not Home
4519,2176121565.0,Not Home
4520,1111917969.0,Not Home
4521,1111799683.0,Not Home
4522,1111800742.0,Not Home
4523,2170291416.0,Not Home
4524,1111892740.0,Not Home
4525,2173089811.0,Not Home
